,index,Net Income,Depreciation,Adjustments To Net Income,Changes In Accounts Receivables,Changes In Liabilities,Changes In Inventories,Changes In Other Operating Activities,Total Cash Flow From Operating Activities,Capital Expenditure,Investments,Other Cash flows from Investing Activities,Total Cash Flows From Investing Activities,Dividends Paid,Sale Purchase of Stock,Net Borrowings,Other Cash Flows from Financing Activities,Total Cash Flows From Financing Activities,Effect Of Exchange Rate Changes,Change In Cash and Cash Equivalents,Cash And Cash Equivalents,Short Term Investments,Net Receivables,Inventory,Other Current Assets,Total Current Assets,Long Term Investments,"Property, plant and equipment",Goodwill,Intangible Assets,Other Assets,Deferred Long Term Asset Charges,Total Assets,Accounts Payable,Short/Current Long Term Debt,Other Current Liabilities,Total Current Liabilities,Long Term Debt,Other Liabilities,Deferred Long Term Liability Charges,Minority Interest,Total Liabilities,Common Stock,Retained Earnings,Treasury Stock,Capital Surplus,Other Stockholder Equity,Total stockholders' equity,Net Tangible Assets,Total Revenue,Cost of Revenue,Gross Profit,Research Development,Selling General and Administrative,Others,Total Operating Expenses,Operating Income or Loss,Total Other Income/Expenses Net,Earnings Before Interest and Taxes,Interest Expense,Income Before Tax,Income Tax Expense,Minority Interest,Net Income From Continuing Ops,Discontinued Operations,Net Income Applicable To Common Shares
30,AEE,815000.0,962000.0,258000.0,-24000.0,-22000.0,39000.0,61000.0,2170000.0,-2338000.0,0.0,2000.0,-2336000.0,-451000.0,0.0,623000.0,-22000.0,205000.0,0.0,39000.0,16000.0,0.0,837000.0,483000.0,197000.0,1533000.0,292000.0,22810000.0,411000.0,0.0,2169000.0,0.0,27215000.0,817000.0,573000.0,598000.0,2687000.0,7596000.0,8896000.0,1127000.0,142000.0,19442000.0,2000.0,2024000.0,-22000.0,5627000.0,-22000.0,7631000.0,7220000.0,6009000.0,3214000.0,2795000.0,0.0,-70000.0,483000.0,4582000.0,1427000.0,-369000.0,1427000.0,-401000.0,1058000.0,237000.0,142000.0,821000.0,0.0,815000.0
31,AAL,1412000.0,2159000.0,528000.0,222000.0,-133000.0,0.0,-655000.0,3533000.0,-3745000.0,500000.0,65000.0,-1973000.0,-186000.0,0.0,-587000.0,-62000.0,-1672000.0,0.0,-112000.0,275000.0,4485000.0,1706000.0,1522000.0,154000.0,8637000.0,189000.0,41971000.0,4091000.0,2137000.0,3555000.0,1145000.0,60580000.0,1773000.0,4867000.0,7606000.0,18096000.0,28468000.0,13572000.0,0.0,0.0,60749000.0,5000.0,136000.0,-5274000.0,4964000.0,-5274000.0,-169000.0,-6397000.0,44541000.0,32337000.0,12204000.0,0.0,1520000.0,5088000.0,40784000.0,3757000.0,-1873000.0,3757000.0,-1056000.0,1884000.0,472000.0,0.0,1412000.0,0.0,1412000.0
32,AEP,1923800.0,2078800.0,670200.0,145900.0,36600.0,20700.0,160300.0,5223200.0,-6371600.0,0.0,18000.0,-6353600.0,-1251100.0,0.0,2370000.0,-30600.0,1161900.0,0.0,31500.0,234100.0,159100.0,1926500.0,921100.0,664300.0,4113900.0,863600.0,55099100.0,52500.0,0.0,8673700.0,0.0,68802800.0,1874300.0,1698500.0,2870300.0,8648800.0,21648200.0,19143500.0,4632000.0,100400.0,49674000.0,3337400.0,9325300.0,-120400.0,6486100.0,-120400.0,19028400.0,18975900.0,16195700.0,10013100.0,6182600.0,0.0,-124500.0,1142700.0,13317900.0,2877800.0,-831200.0,2877800.0,-984400.0,2046600.0,115300.0,100400.0,1931300.0,0.0,1923800.0
33,AXP,6921000.0,1293000.0,4090000.0,0.0,-4121000.0,0.0,747000.0,8930000.0,-1311000.0,-1931000.0,0.0,-19615000.0,-1324000.0,0.0,2481000.0,5542000.0,5101000.0,129000.0,-5455000.0,27381000.0,64000.0,141623000.0,0.0,1821000.0,171285000.0,5690000.0,4416000.0,3072000.0,275000.0,3864000.0,1480000.0,188602000.0,82215000.0,0.0,3984000.0,94087000.0,58404000.0,13802000.0,0.0,0.0,166312000.0,170000.0,12499000.0,-2597000.0,12218000.0,-2597000.0,22290000.0,18943000.0,36986000.0,11473000.0,25513000.0,0.0,11885000.0,5464000.0,28822000.0,8164000.0,-42000.0,0.0,0.0,8122000.0,1201000.0,0.0,6921000.0,0.0,6787000.0
34,AIG,-6000.0,5362000.0,1407000.0,887000.0,0.0,0.0,-7589000.0,61000.0,0.0,11298000.0,200000.0,-223000.0,-1138000.0,0.0,1062000.0,2609000.0,794000.0,-11000.0,621000.0,2873000.0,9674000.0,11011000.0,0.0,41819000.0,65377000.0,252465000.0,0.0,0.0,12694000.0,161448000.0,15221000.0,491984000.0,83639000.0,1388000.0,20486000.0,105513000.0,33152000.0,296010000.0,752000.0,948000.0,434675000.0,4766000.0,20884000.0,-50557000.0,81268000.0,-1413000.0,56361000.0,56361000.0,47457000.0,36552000.0,10905000.0,0.0,8806000.0,0.0,45358000.0,2099000.0,-1842000.0,2099000.0,-1309000.0,257000.0,154000.0,948000.0,103000.0,-42000.0,-6000.0
35,AMT,1236400.0,1783300.0,720500.0,-32100.0,155100.0,0.0,-137000.0,3748300.0,0.0,97900.0,-52800.0,-2749500.0,-1342400.0,0.0,960100.0,-91500.0,-607700.0,-41100.0,350000.0,1208700.0,0.0,671400.0,0.0,505000.0,2385100.0,0.0,11247100.0,5501900.0,11174300.0,2702000.0,157700.0,33010400.0,130800.0,2754800.0,945600.0,4689900.0,18405100.0,3011000.0,0.0,1568300.0,26106000.0,4500.0,0.0,-5049200.0,10380800.0,-3842400.0,5336100.0,-11340100.0,7440100.0,2177800.0,5262300.0,0.0,733200.0,3500.0,4697800.0,2742300.0,-1587700.0,2742300.0,-826700.0,1154600.0,-110100.0,1568300.0,1264700.0,0.0,1227000.0
36,AWK,567000.0,545000.0,306000.0,-17000.0,25000.0,0.0,-40000.0,1386000.0,-1586000.0,0.0,-87000.0,-2036000.0,-319000.0,0.0,892000.0,-1000.0,726000.0,0.0,76000.0,130000.0,3000.0,510000.0,41000.0,97000.0,781000.0,0.0,17409000.0,1575000.0,84000.0,1374000.0,0.0,21223000.0,175000.0,85000.0,267000.0,2094000.0,7576000.0,5689000.0,1156000.0,0.0,15359000.0,2000.0,-464000.0,-331000.0,6657000.0,-34000.0,5864000.0,4205000.0,3440000.0,1499000.0,1941000.0,0.0,-20000.0,277000.0,2301000.0,1139000.0,-352000.0,1139000.0,-361000.0,787000.0,222000.0,0.0,565000.0,0.0,567000.0
37,AMP,2098000.0,198000.0,164000.0,-398000.0,-100000.0,0.0,635000.0,2597000.0,-162000.0,-429000.0,-56000.0,-587000.0,-506000.0,0.0,-606000.0,1477000.0,-1263000.0,-8000.0,739000.0,3097000.0,0.0,6185000.0,0.0,4688000.0,14766000.0,36031000.0,635000.0,0.0,0.0,85784000.0,0.0,137216000.0,1862000.0,424000.0,3186000.0,5680000.0,4585000.0,121338000.0,3027000.0,0.0,131628000.0,3000.0,12909000.0,-15584000.0,8260000.0,-291000.0,5588000.0,5588000.0,12924000.0,6261000.0,6663000.0,0.0,3152000.0,0.0,9413000.0,3511000.0,-1027000.0,3511000.0,-1008000.0,2484000.0,386000.0,0.0,2098000.0,0.0,2098000.0
38,ABC,1658405.0,502409.0,-555037.0,-657770.0,859036.0,-4923.0,-608331.0,1411388.0,-336411.0,0.0,10596.0,-1111114.0,-333041.0,0.0,635695.0,-36502.0,-242873.0,0.0,57401.0,2492516.0,0.0,11314226.0,11918508.0,0.0,25894372.0,0.0,1892424.0,6664272.0,2947828.0,270942.0,0.0,37669838.0,26836873.0,151657.0,647000.0,27869687.0,4510828.0,2239362.0,0.0,117137.0,34619877.0,2836.0,3720582.0,-5506067.0,4715473.0,-79253.0,2932824.0,-6679276.0,167939635.0,163363256.0,4576379.0,0.0,2460301.0,-1.0,166288683.0,1650952.0,-473529.0,1650952.0,-189640.0,1177423.0,-438469.0,117137.0,1615892.0,0.0,1658405.0
39,AME,777933.0,199490.0,-58411.0,-13383.0,36547.0,-59472.0,42814.0,925518.0,-82076.0,0.0,-1233.0,-1210044.0,-128911.0,0.0,513399.0,-33791.0,13040.0,-20839.0,-292325.0,353975.0,0.0,732839.0,624744.0,124586.0,1836144.0,159439.0,554130.0,3612033.0,2403771.0,96771.0,9972.0,8662288.0,399571.0,358876.0,236457.0,1258704.0,2273837.0,887825.0,0.0,0.0,4420366.0,2640.0,5653811.0,-2121272.0,706743.0,-551088.0,4241922.0,-1773882.0,4845872.0,3186310.0,1659562.0,0.0,562419.0,0.0,3748729.0,1097143.0,-109398.0,1097143.0,-82180.0,987745.0,209812.0,0.0,777933.0,0.0,777933.0
40,AMGN,8394000.0,1946000.0,334000.0,-378000.0,-143000.0,-3000.0,1249000.0,11296000.0,-738000.0,15027000.0,-145000.0,14339000.0,-3507000.0,0.0,-1121000.0,58000.0,-22490000.0,0.0,3145000.0,6945000.0,22359000.0,3580000.0,2940000.0,1794000.0,37618000.0,683000.0,4958000.0,14699000.0,7443000.0,1015000.0,0.0,66416000.0,1207000.0,4419000.0,1449000.0,13488000.0,29510000.0,10918000.0,0.0,0.0,53916000.0,31246000.0,-17977000.0,-769000.0,0.0,-769000.0,12500000.0,-9642000.0,23747000.0,4101000.0,19646000.0,3737000.0,5332000.0,26000.0,13196000.0,10551000.0,-1006000.0,10551000.0,-1392000.0,9545000.0,1151000.0,0.0,8394000.0,0.0,8394000.0
41,APH,1205000.0,299700.0,55500.0,-237900.0,48800.0,-173300.0,-75400.0,1112700.0,-310600.0,22700.0,0.0,-441800.0,-253700.0,0.0,11900.0,-23800.0,-1070100.0,-40600.0,-439800.0,1279300.0,12400.0,1791800.0,1233800.0,254300.0,4571600.0,0.0,875800.0,4103200.0,397900.0,96400.0,78600.0,10044900.0,890500.0,764300.0,272200.0,2451300.0,2806400.0,723000.0,0.0,47200.0,5980700.0,300.0,3028700.0,-445200.0,1433200.0,-390200.0,4017000.0,-484100.0,8202000.0,5547100.0,2654900.0,220900.0,746000.0,0.0,6514000.0,1688000.0,-99600.0,1688000.0,-101700.0,1588400.0,371500.0,47200.0,1216900.0,0.0,1205000.0
42,APC,615000.0,5068000.0,373000.0,-211000.0,348000.0,0.0,-264000.0,5929000.0,-6183000.0,0.0,-216000.0,-5982000.0,-528000.0,0.0,615000.0,-539000.0,-3177000.0,-15000.0,-3245000.0,1295000.0,0.0,2026000.0,235000.0,217000.0,3795000.0,38000.0,28615000.0,4789000.0,841000.0,2298000.0,34000.0,40376000.0,2164000.0,947000.0,652000.0,4658000.0,16626000.0,8149000.0,0.0,2447000.0,29433000.0,57000.0,1245000.0,-5199000.0,12393000.0,-335000.0,8496000.0,2866000.0,12906000.0,3740000.0,9166000.0,0.0,1093000.0,475000.0,10656000.0,2250000.0,-765000.0,2250000.0,-864000.0,1485000.0,733000.0,2447000.0,752000.0,0.0,606000.0
43,ADI,1495432.0,799063.0,-549025.0,45979.0,-5069.0,-34636.0,694387.0,2442361.0,-254876.0,0.0,-6283.0,-313998.0,-703307.0,0.0,-1531222.0,3437.0,-2358042.0,-1568.0,-231247.0,816591.0,0.0,639717.0,586760.0,3196.0,2112126.0,30166.0,1154328.0,12252604.0,4778192.0,122363.0,21078.0,20449779.0,260919.0,67000.0,596292.0,1406138.0,6265674.0,1789427.0,0.0,0.0,9461239.0,61694.0,5703064.0,-58440.0,5282222.0,-58440.0,10988540.0,-6042256.0,6200942.0,1967640.0,4233302.0,1165410.0,695937.0,0.0,4257889.0,1943053.0,-304536.0,1943053.0,-253589.0,1638517.0,143085.0,0.0,1495432.0,0.0,1489523.0
44,ANSS,419375.0,59255.0,51658.0,-74455.0,76133.0,0.0,-46615.0,486437.0,-21762.0,0.0,-8892.0,-313680.0,0.0,0.0,0.0,-5014.0,-262675.0,-14444.0,-104362.0,777139.0,225.0,498553.0,0.0,0.0,1311177.0,0.0,61655.0,1572455.0,211272.0,109405.0,26630.0,3265964.0,7953.0,0.0,337310.0,524767.0,0.0,91650.0,0.0,0.0,616417.0,932.0,2919411.0,-1138258.0,867462.0,-62379.0,2649547.0,865820.0,1293636.0,128851.0,1164785.0,233802.0,410080.0,0.0,813562.0,480074.0,7011.0,480074.0,0.0,487085.0,67710.0,0.0,419375.0,0.0,419375.0
45,ANTM,3750000.0,545000.0,669000.0,-695000.0,86000.0,0.0,-1316000.0,3827000.0,-1208000.0,1929000.0,-220000.0,-1259000.0,-776000.0,0.0,-1146000.0,24000.0,-2241000.0,-2000.0,325000.0,3934000.0,18206000.0,9311000.0,0.0,2870000.0,34321000.0,3759000.0,2735000.0,20504000.0,9007000.0,1245000.0,0.0,71571000.0,15078000.0,849000.0,4283000.0,21965000.0,17217000.0,3848000.0,0.0,0.0,43030000.0,3000.0,19988000.0,-986000.0,9536000.0,-986000.0,28541000.0,-970000.0,92091000.0,71895000.0,20196000.0,0.0,14020000.0,0.0,86273000.0,5818000.0,-750000.0,5818000.0,-739000.0,5068000.0,1318000.0,0.0,3750000.0,0.0,3750000.0
46,AON,1134000.0,535000.0,319000.0,-127000.0,25000.0,0.0,-234000.0,1686000.0,-240000.0,339000.0,0.0,31000.0,-382000.0,0.0,337000.0,-184000.0,-1699000.0,-118000.0,-100000.0,618900.0,118100.0,2873000.0,0.0,10665000.0,14372000.0,54000.0,588000.0,8171000.0,1149000.0,2088000.0,561000.0,26422000.0,1943000.0,1000.0,11102000.0,13296000.0,5993000.0,2745000.0,156000.0,68000.0,22203000.0,2000.0,2093000.0,-3909000.0,5965000.0,-3909000.0,4151000.0,-5169000.0,10770000.0,5987000.0,4783000.0,0.0,1920000.0,0.0,8416000.0,2354000.0,-1108000.0,2354000.0,-278000.0,1246000.0,146000.0,68000.0,1100000.0,74000.0,1134000.0
47,AOS,444200.0,71900.0,10100.0,-54600.0,8800.0,-7700.0,-30800.0,448900.0,-85200.0,72500.0,0.0,-12700.0,-130100.0,0.0,-189000.0,-2300.0,-523100.0,0.0,-86900.0,259700.0,385300.0,647300.0,304700.0,41500.0,1638500.0,0.0,540000.0,513000.0,293100.0,86900.0,0.0,3071500.0,543800.0,0.0,43200.0,785300.0,221400.0,347800.0,0.0,0.0,1354500.0,295500.0,2102800.0,-1178000.0,496700.0,-350800.0,1717000.0,910900.0,3187900.0,1882400.0,1305500.0,0.0,743100.0,0.0,2625500.0,562400.0,-4600.0,562400.0,-8400.0,557800.0,113600.0,0.0,444200.0,0.0,444200.0
48,APA,40000.0,3065000.0,427000.0,150000.0,77000.0,-6000.0,24000.0,3777000.0,-3904000.0,-91000.0,-87000.0,-3944000.0,-382000.0,0.0,-378000.0,278000.0,-787000.0,0.0,-954000.0,714000.0,0.0,1194000.0,401000.0,273000.0,2687000.0,0.0,18421000.0,0.0,0.0,474000.0,91000.0,21582000.0,709000.0,150000.0,296000.0,2201000.0,8054000.0,2515000.0,383000.0,1682000.0,12770000.0,260000.0,-2048000.0,-3188000.0,12106000.0,4000.0,7130000.0,7130000.0,7216000.0,1588000.0,5628000.0,0.0,431000.0,340000.0,5605000.0,1611000.0,-653000.0,1611000.0,-406000.0,958000.0,672000.0,1682000.0,286000.0,0.0,40000.0
49,AIV,666227.0,375486.0,-628199.0,-27830.0,1681.0,0.0,0.0,396388.0,-348207.0,0.0,3502.0,121846.0,-246098.0,0.0,95140.0,-63629.0,-588180.0,0.0,-69946.0,36858.0,0.0,55630.0,0.0,103787.0,196275.0,96237.0,5723475.0,37800.0,23933.0,112284.0,67060.0,6190004.0,0.0,0.0,23177.0,249407.0,4075665.0,0.0,45224.0,165513.0,4325072.0,1491.0,0.0,-1942713.0,3515641.0,-1942713.0,1574419.0,1512686.0,965423.0,328822.0,636601.0,0.0,46268.0,-3209.0,749667.0,215756.0,487820.0,215756.0,-200634.0,703576.0,-13027.0,165513.0,716603.0,0.0,656597.0
50,AAPL,59531000.0,10903000.0,-27694000.0,-5322000.0,9131000.0,828000.0,30057000.0,77434000.0,-13313000.0,30845000.0,-745000.0,16066000.0,-13712000.0,0.0,432000.0,0.0,-87876000.0,0.0,5624000.0,25913000.0,40388000.0,48995000.0,3956000.0,12087000.0,131339000.0,170799000.0,41304000.0,0.0,0.0,22283000.0,0.0,365725000.0,55888000.0,8784000.0,40230000.0,116866000.0,93735000.0,47977000.0,0.0,0.0,258578000.0,40201000.0,70400000.0,-3454000.0,0.0,-3454000.0,107147000.0,107147000.0,265595000.0,163756000.0,101839000.0,14236000.0,16705000.0,0.0,194697000.0,70898000.0,2005000.0,70898000.0,-3240000.0,72903000.0,13372000.0,0.0,59531000.0,0.0,59531000.0
51,AMAT,3313000.0,457000.0,356000.0,-226000.0,-139000.0,-792000.0,-68000.0,3787000.0,-622000.0,1199000.0,0.0,571000.0,-605000.0,0.0,0.0,0.0,-5928000.0,0.0,-1570000.0,3440000.0,590000.0,2565000.0,3722000.0,40000.0,10747000.0,1568000.0,1407000.0,3368000.0,213000.0,470000.0,222000.0,17773000.0,996000.0,0.0,2283000.0,4068000.0,5309000.0,1557000.0,0.0,0.0,10934000.0,10000.0,20874000.0,-21319000.0,7274000.0,-125000.0,6839000.0,3258000.0,17253000.0,9436000.0,7817000.0,2019000.0,1002000.0,0.0,12457000.0,4796000.0,30000.0,4796000.0,-234000.0,4694000.0,1381000.0,0.0,3313000.0,0.0,3313000.0
52,APTV,1067000.0,642000.0,54000.0,55000.0,62000.0,-120000.0,-139000.0,1628000.0,-846000.0,-16000.0,-2000.0,-2048000.0,-233000.0,0.0,255000.0,-43000.0,-555000.0,-54000.0,-1029000.0,567000.0,0.0,2842000.0,1277000.0,11000.0,4777000.0,171000.0,3179000.0,2524000.0,1380000.0,449000.0,143000.0,12480000.0,2334000.0,306000.0,365000.0,3694000.0,4038000.0,1078000.0,6000.0,211000.0,8810000.0,3000.0,2511000.0,-694000.0,1639000.0,-694000.0,3459000.0,-445000.0,14435000.0,11702000.0,2733000.0,0.0,1011000.0,0.0,12837000.0,1598000.0,-241000.0,1598000.0,-141000.0,1357000.0,250000.0,211000.0,1107000.0,0.0,1067000.0
53,ADM,1810000.0,941000.0,-79000.0,-376000.0,-300000.0,226000.0,-7006000.0,-4784000.0,-842000.0,-144000.0,3000.0,6582000.0,-758000.0,0.0,989000.0,33000.0,187000.0,0.0,1985000.0,1997000.0,6000.0,4223000.0,8813000.0,5365000.0,20588000.0,5324000.0,9953000.0,2496000.0,1545000.0,927000.0,0.0,40833000.0,3545000.0,582000.0,5905000.0,11776000.0,7698000.0,2314000.0,0.0,64000.0,21788000.0,2560000.0,18527000.0,-2106000.0,0.0,-2106000.0,18981000.0,14940000.0,64341000.0,60160000.0,4181000.0,0.0,2257000.0,0.0,62417000.0,1924000.0,136000.0,1924000.0,-364000.0,2060000.0,245000.0,64000.0,1815000.0,0.0,1810000.0
54,ARNC,642000.0,576000.0,305000.0,-1142000.0,339000.0,-74000.0,-533000.0,217000.0,-768000.0,9000.0,1015000.0,565000.0,-119000.0,0.0,-510000.0,-36000.0,-649000.0,-4000.0,129000.0,2277000.0,0.0,1498000.0,2492000.0,0.0,6581000.0,0.0,5704000.0,4500000.0,919000.0,989000.0,573000.0,18693000.0,2129000.0,405000.0,474000.0,3520000.0,5896000.0,3692000.0,0.0,12000.0,13108000.0,483000.0,-358000.0,-2926000.0,8319000.0,-2926000.0,5518000.0,99000.0,14014000.0,11397000.0,2617000.0,103000.0,716000.0,0.0,12792000.0,1222000.0,-354000.0,1222000.0,-378000.0,868000.0,226000.0,12000.0,642000.0,0.0,640000.0
55,ANET,328115.0,23847.0,43746.0,-77916.0,109870.0,51054.0,20691.0,503119.0,-23830.0,-634462.0,0.0,-755113.0,0.0,0.0,-1929.0,0.0,42851.0,-1390.0,-210533.0,649950.0,1306197.0,331777.0,264557.0,149005.0,2714802.0,30336.0,75355.0,53684.0,58610.0,149196.0,126492.0,3081983.0,93757.0,0.0,395694.0,606504.0,0.0,296659.0,0.0,0.0,938594.0,8.0,1190803.0,-3994.0,956572.0,-3994.0,2143389.0,2031095.0,2151369.0,777992.0,1373377.0,442468.0,249062.0,0.0,1469522.0,681847.0,-393046.0,681847.0,-2701.0,288801.0,-39314.0,0.0,328115.0,0.0,327926.0
56,AJG,633500.0,408400.0,42000.0,-783100.0,-197600.0,0.0,707900.0,765100.0,-124400.0,-15600.0,0.0,-910300.0,-301800.0,0.0,507900.0,-114700.0,162000.0,-85000.0,-68200.0,607200.0,0.0,5365900.0,0.0,2037400.0,8118700.0,0.0,436900.0,4625600.0,1773000.0,1379800.0,806200.0,16334000.0,5740200.0,100000.0,379300.0,7693600.0,3091400.0,979300.0,0.0,70800.0,11764300.0,184000.0,1558600.0,-785600.0,3541900.0,-785600.0,4498900.0,-1899700.0,6711200.0,4789000.0,1922200.0,0.0,882800.0,0.0,6080200.0,631000.0,-151600.0,631000.0,-138400.0,479400.0,-196500.0,70800.0,675900.0,0.0,633500.0
57,AIZ,251000.0,126900.0,127100.0,-220200.0,0.0,0.0,234600.0,656700.0,-82800.0,-977400.0,2500.0,-2202500.0,-148000.0,0.0,1823900.0,25000.0,1838000.0,-35000.0,257200.0,1316600.0,373200.0,1726400.0,0.0,9291500.0,12707700.0,13847300.0,392500.0,2321800.0,8883200.0,2936800.0,0.0,41089300.0,5592200.0,0.0,15648000.0,21578800.0,3322700.0,11053900.0,0.0,21900.0,35955400.0,1600.0,5759700.0,-5147800.0,4495600.0,-155400.0,5109100.0,2164900.0,8057600.0,7353200.0,704400.0,0.0,0.0,189400.0,7542600.0,515000.0,-181500.0,515000.0,-100300.0,333500.0,80900.0,21900.0,252600.0,0.0,236800.0
58,ATO,603064.0,361083.0,17789.0,-29208.0,-11857.0,18921.0,157005.0,1124662.0,-1467591.0,-8325.0,12350.0,-1463566.0,-214906.0,0.0,128035.0,-1518.0,326266.0,0.0,-12638.0,13771.0,0.0,253295.0,173838.0,4716.0,478853.0,99385.0,10371147.0,730419.0,0.0,194633.0,0.0,11874437.0,183880.0,631499.0,388507.0,1915131.0,2493665.0,2695690.0,141778.0,0.0,7104486.0,556.0,1878116.0,-83647.0,2974926.0,-83647.0,4769951.0,4039532.0,3115546.0,1767443.0,1348103.0,0.0,0.0,263886.0,2392412.0,723134.0,-111990.0,723134.0,-106646.0,611144.0,8080.0,0.0,603064.0,0.0,602484.0
59,T,19370000.0,25338000.0,2062000.0,-1244000.0,1602000.0,0.0,-10390000.0,43602000.0,-21251000.0,-1235000.0,502000.0,-63145000.0,-13410000.0,0.0,-8789000.0,-3926000.0,-25989000.0,0.0,-45532000.0,5204000.0,8000.0,29164000.0,2771000.0,12233000.0,51427000.0,7107000.0,131473000.0,146370000.0,163827000.0,31660000.0,0.0,531864000.0,27018000.0,7036000.0,19747000.0,64420000.0,167095000.0,104708000.0,0.0,9795000.0,337980000.0,7621000.0,58753000.0,-7810000.0,125525000.0,4249000.0,184089000.0,-126108000.0,170756000.0,79419000.0,91337000.0,0.0,31289000.0,0.0,139138000.0,31618000.0,-6745000.0,31618000.0,-7957000.0,24873000.0,4920000.0,9795000.0,19953000.0,0.0,19370000.0
60,ADSK,-80800.0,79700.0,276600.0,-25400.0,138500.0,0.0,7500.0,377100.0,-67000.0,392800.0,4000.0,-710400.0,0.0,0.0,500000.0,-2100.0,151900.0,-10600.0,-192000.0,886000.0,67600.0,474300.0,0.0,4300.0,1620000.0,4400.0,149700.0,2450800.0,280800.0,223500.0,65300.0,4729200.0,101600.0,0.0,1786000.0,2301200.0,2087700.0,551200.0,0.0,0.0,4940100.0,2071500.0,-2147400.0,-135000.0,0.0,-135000.0,-210900.0,-2942500.0,2569800.0,270400.0,2299400.0,725000.0,1500700.0,0.0,2529600.0,40200.0,-82900.0,40200.0,-52100.0,-42700.0,38100.0,0.0,-80800.0,0.0,-80800.0
61,ADP,1620800.0,377600.0,609300.0,-291800.0,-1900.0,0.0,201200.0,2515200.0,-206100.0,-1421800.0,0.0,-2504600.0,-1063700.0,0.0,-7300.0,335100.0,-1655900.0,5800.0,-1639500.0,2170000.0,3300.0,1984200.0,0.0,27892500.0,32050000.0,7200.0,793700.0,2243500.0,886400.0,1107900.0,90100.0,37088700.0,135400.0,0.0,28062800.0,30413600.0,2002400.0,1213100.0,0.0,0.0,33629100.0,63900.0,15271300.0,-12890400.0,1014800.0,-680800.0,3459600.0,329700.0,13325800.0,7568100.0,5757700.0,0.0,2942700.0,0.0,10785300.0,2540500.0,-369400.0,2540500.0,-102700.0,2171100.0,550300.0,0.0,1620800.0,0.0,1620800.0
62,AZO,1337536.0,345084.0,231242.0,7534.0,319609.0,-188782.0,26114.0,2080292.0,-521788.0,-34892.0,-459.0,-521860.0,0.0,0.0,-128804.0,-1052.0,-1632154.0,-1724.0,-75446.0,217824.0,59444.0,258136.0,3943670.0,156795.0,4635869.0,75232.0,4218400.0,302645.0,9789.0,105045.0,34620.0,9346980.0,4409372.0,0.0,140302.0,5028681.0,5005930.0,832724.0,0.0,0.0,10867335.0,275.0,-1208824.0,-1467232.0,1155426.0,-235805.0,-1520355.0,-1832789.0,11221077.0,5247331.0,5973746.0,0.0,3839390.0,0.0,9086721.0,2134356.0,-498027.0,2134356.0,-180163.0,1636329.0,298793.0,0.0,1337536.0,0.0,1337536.0
63,AVB,974525.0,631196.0,-334501.0,0.0,0.0,0.0,20251.0,1301111.0,-3325.0,24499.0,11606.0,-596651.0,-805239.0,0.0,80280.0,-5248.0,-688502.0,0.0,15958.0,91659.0,0.0,0.0,0.0,279917.0,371576.0,217432.0,17591010.0,0.0,0.0,200182.0,0.0,18380200.0,96983.0,0.0,204341.0,625429.0,7040263.0,58415.0,47443.0,3244.0,7744350.0,1385.0,350777.0,-26144.0,10306588.0,-26144.0,10632606.0,10632606.0,2289150.0,770481.0,1518669.0,0.0,56365.0,0.0,1458042.0,831108.0,142907.0,831108.0,-220974.0,974015.0,-160.0,3244.0,974175.0,0.0,971686.0
64,AVY,467400.0,160800.0,201300.0,-62500.0,43600.0,-70500.0,-266900.0,457900.0,-226700.0,18500.0,18500.0,-232500.0,-175000.0,0.0,409300.0,-17300.0,-208100.0,-9700.0,7600.0,232000.0,0.0,1216700.0,651400.0,171800.0,2298000.0,6700.0,1137400.0,941800.0,279500.0,514100.0,205300.0,5177500.0,1030500.0,18200.0,121500.0,1994000.0,1771600.0,456800.0,0.0,0.0,4222400.0,124100.0,2864900.0,-2905900.0,872000.0,-682000.0,955100.0,-266200.0,7159000.0,5243500.0,1915500.0,98200.0,1013400.0,0.0,6355100.0,803900.0,-251100.0,803900.0,-58500.0,552800.0,85400.0,0.0,467400.0,0.0,467400.0
65,BHGE,195000.0,1406000.0,-113000.0,-204000.0,767000.0,-339000.0,50000.0,1762000.0,-995000.0,0.0,100000.0,-578000.0,-315000.0,0.0,-1060000.0,-502000.0,-4363000.0,-128000.0,-3307000.0,3723000.0,0.0,5969000.0,4620000.0,659000.0,14971000.0,0.0,6228000.0,20717000.0,5719000.0,4804000.0,1072000.0,52439000.0,4025000.0,0.0,3098000.0,9020000.0,6182000.0,2121000.0,200000.0,17548000.0,17426000.0,35013000.0,25000.0,-1219000.0,18659000.0,-1219000.0,17465000.0,-8971000.0,22877000.0,18786000.0,4091000.0,0.0,2657000.0,11000.0,21454000.0,1423000.0,-882000.0,1423000.0,-223000.0,541000.0,258000.0,17548000.0,283000.0,0.0,195000.0
